"domain","model","value","datatype"
"foods","foods ~ occupations",0.00229427191863087,"permuted"
"foods","foods ~ animals",0.000446341517737364,"permuted"
"foods","foods ~ occupations",0.0575938844862459,"permuted"
"foods","foods ~ animals",0.031164807682001,"permuted"
"foods","foods ~ occupations",0.0415383982187971,"permuted"
"foods","foods ~ animals",0.000792326785565417,"permuted"
"foods","foods ~ occupations",0.0605320853655872,"permuted"
"foods","foods ~ animals",0.000431054599406821,"permuted"
"foods","foods ~ occupations",0.00245282942554957,"permuted"
"foods","foods ~ animals",0.0623785163928034,"permuted"
"foods","foods ~ occupations",0.01369235127239,"permuted"
"foods","foods ~ animals",0.00252596422395347,"permuted"
"foods","foods ~ occupations",0.0461405334873587,"permuted"
"foods","foods ~ animals",0.0123472327779831,"permuted"
"foods","foods ~ occupations",0.0562499029033213,"permuted"
"foods","foods ~ animals",0.0749415585975994,"permuted"
"foods","foods ~ occupations",0.0519251095538637,"permuted"
"foods","foods ~ animals",0.0139257146993447,"permuted"
"foods","foods ~ occupations",0.00996687673773496,"permuted"
"foods","foods ~ animals",0.000137213536991882,"permuted"
"foods","foods ~ occupations",0.114174562830845,"permuted"
"foods","foods ~ animals",0.0022144799550163,"permuted"
"foods","foods ~ occupations",0.0141404064372506,"permuted"
"foods","foods ~ animals",0.00922725508593149,"permuted"
"foods","foods ~ occupations",0.0921088922670098,"permuted"
"foods","foods ~ animals",0.0891017954500001,"permuted"
"foods","foods ~ occupations",0.0726817065380938,"permuted"
"foods","foods ~ animals",0.0154881016800457,"permuted"
"foods","foods ~ occupations",0.0705401502287742,"permuted"
"foods","foods ~ animals",0.00598886008922129,"permuted"
"foods","foods ~ occupations",0.0230455810984956,"permuted"
"foods","foods ~ animals",0.034881500467577,"permuted"
"foods","foods ~ occupations",0.00999326146384083,"permuted"
"foods","foods ~ animals",0.00036666919576435,"permuted"
"foods","foods ~ occupations",0.170182593336607,"permuted"
"foods","foods ~ animals",0.0004643983157123,"permuted"
"foods","foods ~ occupations",0.0167789923374855,"permuted"
"foods","foods ~ animals",0.0000189064864858825,"permuted"
"foods","foods ~ occupations",0.0960067592004264,"permuted"
"foods","foods ~ animals",0.016932665172653,"permuted"
"foods","foods ~ occupations",0.0182529764044315,"permuted"
"foods","foods ~ animals",0.00903559003560823,"permuted"
"foods","foods ~ occupations",0.143774300976454,"permuted"
"foods","foods ~ animals",0.0224127204806579,"permuted"
"foods","foods ~ occupations",0.0390672868066754,"permuted"
"foods","foods ~ animals",0.0551654440916202,"permuted"
"foods","foods ~ occupations",0.00102002469078204,"permuted"
"foods","foods ~ animals",0.00863401512171573,"permuted"
"foods","foods ~ occupations",0.00173732442006514,"permuted"
"foods","foods ~ animals",0.095470963497563,"permuted"
"foods","foods ~ occupations",0.0412688653065326,"permuted"
"foods","foods ~ animals",0.00372507739024489,"permuted"
"foods","foods ~ occupations",0.00422607215325172,"permuted"
"foods","foods ~ animals",0.000466317277088055,"permuted"
"foods","foods ~ occupations",0.0573712116168764,"permuted"
"foods","foods ~ animals",0.0746440827606758,"permuted"
"foods","foods ~ occupations",0.0573399249761582,"permuted"
"foods","foods ~ animals",0.0412180988769039,"permuted"
"foods","foods ~ occupations",0.00958741687135398,"permuted"
"foods","foods ~ animals",0.127050759711596,"permuted"
"foods","foods ~ occupations",0.0257431664211863,"permuted"
"foods","foods ~ animals",0.11793591293154,"permuted"
"foods","foods ~ occupations",0.0202359514621703,"permuted"
"foods","foods ~ animals",0.00502001140946264,"permuted"
"foods","foods ~ occupations",0.0321604368767628,"permuted"
"foods","foods ~ animals",0.120331364556767,"permuted"
"foods","foods ~ occupations",0.0528531187794501,"permuted"
"foods","foods ~ animals",0.0150827699700201,"permuted"
"foods","foods ~ occupations",0.276529059942003,"permuted"
"foods","foods ~ animals",0.00000474530241590273,"permuted"
"foods","foods ~ occupations",0.00153396698988281,"permuted"
"foods","foods ~ animals",0.0157036203547575,"permuted"
"foods","foods ~ occupations",0.142028619909237,"permuted"
"foods","foods ~ animals",0.0469475838241403,"permuted"
"foods","foods ~ occupations",0.055663158612455,"permuted"
"foods","foods ~ animals",0.0289133144022812,"permuted"
"foods","foods ~ occupations",0.00190759141205177,"permuted"
"foods","foods ~ animals",0.0063565608407579,"permuted"
"foods","foods ~ occupations",0.0714060913036091,"permuted"
"foods","foods ~ animals",0.0322423178844067,"permuted"
"foods","foods ~ occupations",0.00219630595404266,"permuted"
"foods","foods ~ animals",0.0291083193865073,"permuted"
"foods","foods ~ occupations",0.00420028189831928,"permuted"
"foods","foods ~ animals",0.00072678155649056,"permuted"
"foods","foods ~ occupations",0.0815482746565879,"permuted"
"foods","foods ~ animals",0.0094722595193813,"permuted"
"foods","foods ~ occupations",0.000321212891681078,"permuted"
"foods","foods ~ animals",0.0201717319661366,"permuted"
"foods","foods ~ occupations",0.0388360759633423,"permuted"
"foods","foods ~ animals",0.0410812546113146,"permuted"
"foods","foods ~ occupations",0.0053804760963585,"permuted"
"foods","foods ~ animals",0.00546195170657543,"permuted"
"foods","foods ~ occupations",0.0658770633301955,"permuted"
"foods","foods ~ animals",0.000848575400179864,"permuted"
"foods","foods ~ occupations",0.000136719849789566,"permuted"
"foods","foods ~ animals",0.11548147483956,"permuted"
"foods","foods ~ occupations",0.000127764458057975,"permuted"
"foods","foods ~ animals",0.0779836265198413,"permuted"
"foods","foods ~ occupations",0.00579936392362423,"permuted"
"foods","foods ~ animals",0.11411609960996,"permuted"
"foods","foods ~ occupations",0.092989049146937,"permuted"
"foods","foods ~ animals",0.0000072728176975571,"permuted"
"foods","foods ~ occupations",0.0000329443283878446,"permuted"
"foods","foods ~ animals",0.0089577057549091,"permuted"
"foods","foods ~ occupations",0.00704337054537347,"permuted"
"foods","foods ~ animals",0.0047135337597145,"permuted"
"foods","foods ~ occupations",0.00554570128498298,"permuted"
"foods","foods ~ animals",0.0820830918503258,"permuted"
"foods","foods ~ occupations",0.00517747494548211,"permuted"
"foods","foods ~ animals",0.00486661574506622,"permuted"
"foods","foods ~ occupations",0.130041299769154,"permuted"
"foods","foods ~ animals",0.0107562583935903,"permuted"
"foods","foods ~ occupations",0.0141122706412214,"permuted"
"foods","foods ~ animals",0.00201618047743387,"permuted"
"foods","foods ~ occupations",0.00680663992421189,"permuted"
"foods","foods ~ animals",0.00277261877602975,"permuted"
"foods","foods ~ occupations",0.0129020357022717,"permuted"
"foods","foods ~ animals",0.0241839491551147,"permuted"
"foods","foods ~ occupations",0.00588598842453799,"permuted"
"foods","foods ~ animals",0.0421978791897405,"permuted"
"foods","foods ~ occupations",0.00025127860828227,"permuted"
"foods","foods ~ animals",0.0010266539817691,"permuted"
"foods","foods ~ occupations",0.00683945546381027,"permuted"
"foods","foods ~ animals",0.0236068295280733,"permuted"
"foods","foods ~ occupations",0.243097184280285,"permuted"
"foods","foods ~ animals",0.0772047926315564,"permuted"
"foods","foods ~ occupations",0.0133486670171273,"permuted"
"foods","foods ~ animals",0.0220334963837474,"permuted"
"foods","foods ~ occupations",0.298638532548521,"permuted"
"foods","foods ~ animals",0.0379094964685521,"permuted"
"foods","foods ~ occupations",0.0259694020166894,"permuted"
"foods","foods ~ animals",0.00808444171847396,"permuted"
"foods","foods ~ occupations",0.00000791441642474289,"permuted"
"foods","foods ~ animals",0.00642859188241756,"permuted"
"foods","foods ~ occupations",0.0504651365186762,"permuted"
"foods","foods ~ animals",0.000000895325211103507,"permuted"
"foods","foods ~ occupations",0.0143727046322457,"permuted"
"foods","foods ~ animals",0.000332788566854941,"permuted"
"foods","foods ~ occupations",0.10540437984645,"permuted"
"foods","foods ~ animals",0.0293317560831327,"permuted"
"foods","foods ~ occupations",0.0363270129458889,"permuted"
"foods","foods ~ animals",0.00000315819282455272,"permuted"
"foods","foods ~ occupations",0.0142022099063894,"permuted"
"foods","foods ~ animals",0.0296961317535239,"permuted"
"foods","foods ~ occupations",0.00952604311536154,"permuted"
"foods","foods ~ animals",0.000435825196909279,"permuted"
"foods","foods ~ occupations",0.0437341888382727,"permuted"
"foods","foods ~ animals",0.0434586341282643,"permuted"
"foods","foods ~ occupations",0.0347978078599203,"permuted"
"foods","foods ~ animals",0.123663409869278,"permuted"
"foods","foods ~ occupations",0.0000154757706579755,"permuted"
"foods","foods ~ animals",0.00908182890380274,"permuted"
"foods","foods ~ occupations",0.0620422556897918,"permuted"
"foods","foods ~ animals",0.000907826643996304,"permuted"
"foods","foods ~ occupations",0.00163898521257879,"permuted"
"foods","foods ~ animals",0.0415521951305372,"permuted"
"foods","foods ~ occupations",0.0108422252350909,"permuted"
"foods","foods ~ animals",0.0494737642733635,"permuted"
"foods","foods ~ occupations",0.0277696529542547,"permuted"
"foods","foods ~ animals",0.104936693847803,"permuted"
"foods","foods ~ occupations",0.00261163130379516,"permuted"
"foods","foods ~ animals",0.0217441712138791,"permuted"
"foods","foods ~ occupations",0.106396754942571,"permuted"
"foods","foods ~ animals",0.000472113877867853,"permuted"
"foods","foods ~ occupations",0.0000871623427831419,"permuted"
"foods","foods ~ animals",0.00535025036113615,"permuted"
"foods","foods ~ occupations",0.0477567915720901,"permuted"
"foods","foods ~ animals",0.0276175992983709,"permuted"
"foods","foods ~ occupations",0.00153769799192624,"permuted"
"foods","foods ~ animals",0.0834118408224043,"permuted"
"foods","foods ~ occupations",0.0000403541171887938,"permuted"
"foods","foods ~ animals",0.00174259419980872,"permuted"
"foods","foods ~ occupations",0.00169130998117899,"permuted"
"foods","foods ~ animals",0.000630242278387427,"permuted"
"foods","foods ~ occupations",0.000199983091678771,"permuted"
"foods","foods ~ animals",0.0185652121332796,"permuted"
"foods","foods ~ occupations",0.0355835903163356,"permuted"
"foods","foods ~ animals",0.0371631931777933,"permuted"
"foods","foods ~ occupations",0.0000033555892641305,"permuted"
"foods","foods ~ animals",0.0000251894447206267,"permuted"
"foods","foods ~ occupations",0.0000192794482453377,"permuted"
"foods","foods ~ animals",0.0521617513090401,"permuted"
"foods","foods ~ occupations",0.00000386124562646499,"permuted"
"foods","foods ~ animals",0.088574615026632,"permuted"
"foods","foods ~ occupations",0.0126540358406729,"permuted"
"foods","foods ~ animals",0.0675373814219703,"permuted"
"foods","foods ~ occupations",0.0127562935441772,"permuted"
"foods","foods ~ animals",0.0503191655664735,"permuted"
"foods","foods ~ occupations",0.0000784300522019534,"permuted"
"foods","foods ~ animals",0.0142805881692867,"permuted"
"foods","foods ~ occupations",0.045324924201242,"permuted"
"foods","foods ~ animals",0.000521773236687226,"permuted"
"foods","foods ~ occupations",0.000757144429012926,"permuted"
"foods","foods ~ animals",0.000574422799779708,"permuted"
"foods","foods ~ occupations",0.0904449693544686,"permuted"
"foods","foods ~ animals",0.0237264223335829,"permuted"
"foods","foods ~ occupations",0.0263952883906811,"permuted"
"foods","foods ~ animals",0.0000115360568613139,"permuted"
"foods","foods ~ occupations",0.0104624850865177,"permuted"
"foods","foods ~ animals",0.00859767473421466,"permuted"
"foods","foods ~ occupations",0.0318888623848183,"permuted"
"foods","foods ~ animals",0.00546018743128607,"permuted"
"foods","foods ~ occupations",0.14698122331812,"permuted"
"foods","foods ~ animals",0.00439644232100338,"permuted"
"foods","foods ~ occupations",0.0194801463052021,"permuted"
"foods","foods ~ animals",0.00376446080136785,"permuted"
"foods","foods ~ occupations",0.0448479495985972,"permuted"
"foods","foods ~ animals",0.054260961269667,"permuted"
"foods","foods ~ occupations",0.00256465794183106,"permuted"
"foods","foods ~ animals",0.0118240545627627,"permuted"
"foods","foods ~ occupations",0.136464139495595,"permuted"
"foods","foods ~ animals",0.0177080966045844,"permuted"
"foods","foods ~ occupations",0.113404051871894,"permuted"
"foods","foods ~ animals",0.0243914186248472,"permuted"
"foods","foods ~ occupations",0.1798073553465,"permuted"
"foods","foods ~ animals",0.0521322515863445,"permuted"
"foods","foods ~ occupations",0.00392941217987119,"permuted"
"foods","foods ~ animals",0.0176643390180241,"permuted"
"foods","foods ~ occupations",0.0537701391372434,"permuted"
"foods","foods ~ animals",0.00345213007363201,"permuted"
"foods","foods ~ occupations",0.0000222076499399113,"permuted"
"foods","foods ~ animals",0.0205046876208481,"permuted"
"foods","foods ~ occupations",0.00000678538129100907,"permuted"
"foods","foods ~ animals",0.108552647192469,"permuted"
"foods","foods ~ occupations",0.0690292834492354,"permuted"
"foods","foods ~ animals",0.0014445354008458,"permuted"
"foods","foods ~ occupations",0.00137701095015805,"permuted"
"foods","foods ~ animals",0.0181023904971925,"permuted"
"foods","foods ~ occupations",0.0766326194436115,"permuted"
"foods","foods ~ animals",0.0682232264726612,"permuted"
"foods","foods ~ occupations",0.00379235118495204,"permuted"
"foods","foods ~ animals",0.0152870623164944,"permuted"
"foods","foods ~ occupations",0.0190404308864364,"permuted"
"foods","foods ~ animals",0.00796700815961999,"permuted"
"foods","foods ~ occupations",0.00180591447388944,"permuted"
"foods","foods ~ animals",0.0486828881435146,"permuted"
"foods","foods ~ occupations",0.0347611273908497,"permuted"
"foods","foods ~ animals",0.00481114820950313,"permuted"
"foods","foods ~ occupations",0.010753593837524,"permuted"
"foods","foods ~ animals",0.116021438240002,"permuted"
"foods","foods ~ occupations",0.00000326404225664558,"permuted"
"foods","foods ~ animals",0.00514906974162031,"permuted"
"foods","foods ~ occupations",0.0510901433853153,"permuted"
"foods","foods ~ animals",0.000625345751864501,"permuted"
"foods","foods ~ occupations",0.0000939614782837779,"permuted"
"foods","foods ~ animals",0.0301739964309053,"permuted"
"foods","foods ~ occupations",0.0139519554458592,"permuted"
"foods","foods ~ animals",0.0258747610438043,"permuted"
"foods","foods ~ occupations",0.0236653248026728,"permuted"
"foods","foods ~ animals",0.0975806919662042,"permuted"
"foods","foods ~ occupations",0.000815469301297949,"permuted"
"foods","foods ~ animals",0.00600245482573704,"permuted"
"foods","foods ~ occupations",0.0138058423319612,"permuted"
"foods","foods ~ animals",0.0988712974807126,"permuted"
"foods","foods ~ occupations",0.000112659592381862,"permuted"
"foods","foods ~ animals",0.058487629222075,"permuted"
"foods","foods ~ occupations",0.0271759686661408,"permuted"
"foods","foods ~ animals",0.0529994808542404,"permuted"
"foods","foods ~ occupations",0.0832966775887819,"permuted"
"foods","foods ~ animals",0.000068368056997403,"permuted"
"foods","foods ~ occupations",0.0151013759509764,"permuted"
"foods","foods ~ animals",0.0165638116226725,"permuted"
"foods","foods ~ occupations",0.0000431130227791751,"permuted"
"foods","foods ~ animals",0.0708095299915665,"permuted"
"foods","foods ~ occupations",0.000530756507469794,"permuted"
"foods","foods ~ animals",0.0529778694796352,"permuted"
"foods","foods ~ occupations",0.00124549405531011,"permuted"
"foods","foods ~ animals",0.00210553036418574,"permuted"
"foods","foods ~ occupations",0.00837753276783886,"permuted"
"foods","foods ~ animals",0.0000018734198709446,"permuted"
"foods","foods ~ occupations",0.00379310690137583,"permuted"
"foods","foods ~ animals",0.0446645972984297,"permuted"
"foods","foods ~ occupations",0.00466987968459338,"permuted"
"foods","foods ~ animals",0.00337673489725202,"permuted"
"foods","foods ~ occupations",0.0180188244405705,"permuted"
"foods","foods ~ animals",0.162274245503879,"permuted"
"foods","foods ~ occupations",0.00952255284892052,"permuted"
"foods","foods ~ animals",0.000172118219701348,"permuted"
"foods","foods ~ occupations",0.0193597051053974,"permuted"
"foods","foods ~ animals",0.0231831689695149,"permuted"
"foods","foods ~ occupations",0.00519393452775862,"permuted"
"foods","foods ~ animals",0.00761832885164439,"permuted"
"foods","foods ~ occupations",0.0677831065119268,"permuted"
"foods","foods ~ animals",0.0538731318432145,"permuted"
"foods","foods ~ occupations",0.0116881664990364,"permuted"
"foods","foods ~ animals",0.0103814067523583,"permuted"
"foods","foods ~ occupations",0.0824783571895734,"permuted"
"foods","foods ~ animals",0.112804623372429,"permuted"
"foods","foods ~ occupations",0.0000401972957781567,"permuted"
"foods","foods ~ animals",0.0443212152991021,"permuted"
"foods","foods ~ occupations",0.106023022873049,"permuted"
"foods","foods ~ animals",0.0153778596952887,"permuted"
"foods","foods ~ occupations",0.0755185459651887,"permuted"
"foods","foods ~ animals",0.0510111663155116,"permuted"
"foods","foods ~ occupations",0.0936447683655966,"permuted"
"foods","foods ~ animals",0.244948734062711,"permuted"
"foods","foods ~ occupations",0.0181995066854909,"permuted"
"foods","foods ~ animals",0.0347545398206231,"permuted"
"foods","foods ~ occupations",0.0254638452470464,"permuted"
"foods","foods ~ animals",0.0633368963476287,"permuted"
"foods","foods ~ occupations",0.0646353350970265,"permuted"
"foods","foods ~ animals",0.0477840999622262,"permuted"
"foods","foods ~ occupations",0.0198059216233701,"permuted"
"foods","foods ~ animals",0.0370270200176658,"permuted"
"foods","foods ~ occupations",0.00146762404578474,"permuted"
"foods","foods ~ animals",0.0239467598051536,"permuted"
"foods","foods ~ occupations",0.00662963187139924,"permuted"
"foods","foods ~ animals",0.027730566545394,"permuted"
"foods","foods ~ occupations",0.160104786646005,"permuted"
"foods","foods ~ animals",0.00573408721155035,"permuted"
"foods","foods ~ occupations",0.0129998855685788,"permuted"
"foods","foods ~ animals",0.00169068038319299,"permuted"
"foods","foods ~ occupations",0.108912523475984,"permuted"
"foods","foods ~ animals",0.0260062086707484,"permuted"
"foods","foods ~ occupations",0.0630484281606202,"permuted"
"foods","foods ~ animals",0.0121327442758039,"permuted"
"foods","foods ~ occupations",0.00495738317541829,"permuted"
"foods","foods ~ animals",0.00658183455599739,"permuted"
"foods","foods ~ occupations",0.0197519375182661,"permuted"
"foods","foods ~ animals",0.00870799308789032,"permuted"
"foods","foods ~ occupations",0.0439161020923005,"permuted"
"foods","foods ~ animals",0.0595498387326743,"permuted"
"foods","foods ~ occupations",0.000625567717827394,"permuted"
"foods","foods ~ animals",0.0138873289019887,"permuted"
"foods","foods ~ occupations",0.0672203135963656,"permuted"
"foods","foods ~ animals",0.000879005689793438,"permuted"
"foods","foods ~ occupations",0.0191202117491262,"permuted"
"foods","foods ~ animals",0.0000487873793325041,"permuted"
"foods","foods ~ occupations",0.0722115208287887,"permuted"
"foods","foods ~ animals",0.00556886662774698,"permuted"
"foods","foods ~ occupations",0.0471115126358342,"permuted"
"foods","foods ~ animals",0.056219239133295,"permuted"
"foods","foods ~ occupations",0.0538919352104682,"permuted"
"foods","foods ~ animals",0.0305337620421782,"permuted"
"foods","foods ~ occupations",0.0691909790286893,"permuted"
"foods","foods ~ animals",0.0586228903137522,"permuted"
"foods","foods ~ occupations",0.0443930294086009,"permuted"
"foods","foods ~ animals",0.000561705590651328,"permuted"
"foods","foods ~ occupations",0.150158158309047,"permuted"
"foods","foods ~ animals",0.0711946449975128,"permuted"
"foods","foods ~ occupations",0.0893099295656161,"permuted"
"foods","foods ~ animals",0.0144390294966558,"permuted"
"foods","foods ~ occupations",0.000515353141115657,"permuted"
"foods","foods ~ animals",0.207589696055771,"permuted"
"foods","foods ~ occupations",0.0997802559836407,"permuted"
"foods","foods ~ animals",0.0700351937562066,"permuted"
"foods","foods ~ occupations",0.0933764260488392,"permuted"
"foods","foods ~ animals",0.000240382746068925,"permuted"
"foods","foods ~ occupations",0.131423465915299,"permuted"
"foods","foods ~ animals",0.00662770861548894,"permuted"
"foods","foods ~ occupations",0.0511897316952616,"permuted"
"foods","foods ~ animals",0.0129462495572023,"permuted"
"foods","foods ~ occupations",0.00267241286054308,"permuted"
"foods","foods ~ animals",0.00790254612921135,"permuted"
"foods","foods ~ occupations",0.0771730003752694,"permuted"
"foods","foods ~ animals",0.0141744323114469,"permuted"
"foods","foods ~ occupations",0.00948637619621058,"permuted"
"foods","foods ~ animals",0.00470378649699081,"permuted"
"foods","foods ~ occupations",0.00441722838352302,"permuted"
"foods","foods ~ animals",0.017140181343286,"permuted"
"foods","foods ~ occupations",0.0159372396706445,"permuted"
"foods","foods ~ animals",0.15444735398553,"permuted"
"foods","foods ~ occupations",0.00402892162071719,"permuted"
"foods","foods ~ animals",0.015247965499967,"permuted"
"foods","foods ~ occupations",0.10206934473303,"permuted"
"foods","foods ~ animals",0.00379818248664315,"permuted"
"foods","foods ~ occupations",0.0146019526268392,"permuted"
"foods","foods ~ animals",0.0201264169808144,"permuted"
"foods","foods ~ occupations",0.115044899691152,"permuted"
"foods","foods ~ animals",0.228594111246034,"permuted"
"foods","foods ~ occupations",0.0712824284066275,"permuted"
"foods","foods ~ animals",0.0312414736288616,"permuted"
"foods","foods ~ occupations",0.000738759463536844,"permuted"
"foods","foods ~ animals",0.0240915210179446,"permuted"
"foods","foods ~ occupations",0.061607526181311,"permuted"
"foods","foods ~ animals",0.000775106511883374,"permuted"
"foods","foods ~ occupations",0.000915727663380398,"permuted"
"foods","foods ~ animals",0.0352481117110177,"permuted"
"foods","foods ~ occupations",0.0444297519022717,"permuted"
"foods","foods ~ animals",0.0660810020128668,"permuted"
"foods","foods ~ occupations",0.0000388975785943939,"permuted"
"foods","foods ~ animals",0.0370340706750966,"permuted"
"foods","foods ~ occupations",0.00363464017895653,"permuted"
"foods","foods ~ animals",0.0212214563028892,"permuted"
"foods","foods ~ occupations",0.00253564831416971,"permuted"
"foods","foods ~ animals",0.00597878828473657,"permuted"
"foods","foods ~ occupations",0.00785613269046409,"permuted"
"foods","foods ~ animals",0.0249808790525938,"permuted"
"foods","foods ~ occupations",0.0172363263701181,"permuted"
"foods","foods ~ animals",0.050472236856043,"permuted"
"foods","foods ~ occupations",0.0000442798131310644,"permuted"
"foods","foods ~ animals",0.0589540581496741,"permuted"
"foods","foods ~ occupations",0.0000414274479434666,"permuted"
"foods","foods ~ animals",0.00663638893013693,"permuted"
"foods","foods ~ occupations",0.00335887562079648,"permuted"
"foods","foods ~ animals",0.000430526891729121,"permuted"
"foods","foods ~ occupations",0.00761326227153502,"permuted"
"foods","foods ~ animals",0.000110478467647071,"permuted"
"foods","foods ~ occupations",0.0029793588420479,"permuted"
"foods","foods ~ animals",0.000441848827357268,"permuted"
"foods","foods ~ occupations",0.0221532683013682,"permuted"
"foods","foods ~ animals",0.00940779101217971,"permuted"
"foods","foods ~ occupations",0.00932703389486944,"permuted"
"foods","foods ~ animals",0.00720227617399171,"permuted"
"foods","foods ~ occupations",0.0600280200244185,"permuted"
"foods","foods ~ animals",0.0407962622551646,"permuted"
"foods","foods ~ occupations",0.000540575252107872,"permuted"
"foods","foods ~ animals",0.116217162805965,"permuted"
"foods","foods ~ occupations",0.109562971547214,"permuted"
"foods","foods ~ animals",0.0000477317372533951,"permuted"
"foods","foods ~ occupations",0.00796829996132221,"permuted"
"foods","foods ~ animals",0.00246137540339159,"permuted"
"foods","foods ~ occupations",0.129537758690332,"permuted"
"foods","foods ~ animals",0.0150397808659063,"permuted"
"foods","foods ~ occupations",0.211851455076774,"permuted"
"foods","foods ~ animals",0.0171648677310269,"permuted"
"foods","foods ~ occupations",0.012464047370366,"permuted"
"foods","foods ~ animals",0.0418856666021556,"permuted"
"foods","foods ~ occupations",0.0824204677232178,"permuted"
"foods","foods ~ animals",0.0002968271920789,"permuted"
"foods","foods ~ occupations",0.0138144448814326,"permuted"
"foods","foods ~ animals",0.0135051836615138,"permuted"
"foods","foods ~ occupations",0.0000817982717138877,"permuted"
"foods","foods ~ animals",0.0310506271521127,"permuted"
"foods","foods ~ occupations",0.0215504876416473,"permuted"
"foods","foods ~ animals",0.00826488157115367,"permuted"
"foods","foods ~ occupations",0.0594879980688224,"permuted"
"foods","foods ~ animals",0.00186225560029099,"permuted"
"foods","foods ~ occupations",0.00762767670449675,"permuted"
"foods","foods ~ animals",0.0030191337177827,"permuted"
"foods","foods ~ occupations",0.0181036290928128,"permuted"
"foods","foods ~ animals",0.0141896773899755,"permuted"
"foods","foods ~ occupations",0.0351617051063331,"permuted"
"foods","foods ~ animals",0.0619959915440641,"permuted"
"foods","foods ~ occupations",0.0666366210012946,"permuted"
"foods","foods ~ animals",0.0285414611981393,"permuted"
"foods","foods ~ occupations",0.0445264706937788,"permuted"
"foods","foods ~ animals",0.00581474028868935,"permuted"
"foods","foods ~ occupations",0.12960246949538,"permuted"
"foods","foods ~ animals",0.000193803186741074,"permuted"
"foods","foods ~ occupations",0.0427122321207037,"permuted"
"foods","foods ~ animals",0.0559099181213363,"permuted"
"foods","foods ~ occupations",0.0157774601482139,"permuted"
"foods","foods ~ animals",0.0672497307624485,"permuted"
"foods","foods ~ occupations",0.0344475236841052,"permuted"
"foods","foods ~ animals",0.00011987484389604,"permuted"
"foods","foods ~ occupations",0.00523078729394429,"permuted"
"foods","foods ~ animals",0.0375725053025876,"permuted"
"foods","foods ~ occupations",0.0519393175207759,"permuted"
"foods","foods ~ animals",0.0688902045672162,"permuted"
"foods","foods ~ occupations",0.0456779057485842,"permuted"
"foods","foods ~ animals",0.000622639123329223,"permuted"
"foods","foods ~ occupations",0.011827714822214,"permuted"
"foods","foods ~ animals",0.0000754587350461854,"permuted"
"foods","foods ~ occupations",0.00771564642447124,"permuted"
"foods","foods ~ animals",0.0315865851875027,"permuted"
"foods","foods ~ occupations",0.00341910336091075,"permuted"
"foods","foods ~ animals",0.17299028588156,"permuted"
"foods","foods ~ occupations",0.0116217983447136,"permuted"
"foods","foods ~ animals",0.000808026715721358,"permuted"
"foods","foods ~ occupations",0.00300966803962109,"permuted"
"foods","foods ~ animals",0.0313029368463067,"permuted"
"foods","foods ~ occupations",0.0073171379148343,"permuted"
"foods","foods ~ animals",0.114321113459499,"permuted"
"foods","foods ~ occupations",0.0021900112522636,"permuted"
"foods","foods ~ animals",0.010610931532015,"permuted"
"foods","foods ~ occupations",0.0398752569683473,"permuted"
"foods","foods ~ animals",0.0179229882007286,"permuted"
"foods","foods ~ occupations",0.133814581223273,"permuted"
"foods","foods ~ animals",0.0012761982265369,"permuted"
"foods","foods ~ occupations",0.0000854919828332282,"permuted"
"foods","foods ~ animals",0.0123562446224637,"permuted"
"foods","foods ~ occupations",0.00240240737621075,"permuted"
"foods","foods ~ animals",0.00905197462043213,"permuted"
"foods","foods ~ occupations",0.0274825312183457,"permuted"
"foods","foods ~ animals",0.104821350076535,"permuted"
"foods","foods ~ occupations",0.0141327931337641,"permuted"
"foods","foods ~ animals",0.000703950145713449,"permuted"
"foods","foods ~ occupations",0.0201882540361705,"permuted"
"foods","foods ~ animals",0.0104315218047794,"permuted"
"foods","foods ~ occupations",0.0255911130321645,"permuted"
"foods","foods ~ animals",0.00424659359310801,"permuted"
"foods","foods ~ occupations",0.0531246374885919,"permuted"
"foods","foods ~ animals",0.0190662638446502,"permuted"
"foods","foods ~ occupations",0.0461638275592625,"permuted"
"foods","foods ~ animals",0.0255387487552772,"permuted"
"foods","foods ~ occupations",0.0141261468153963,"permuted"
"foods","foods ~ animals",0.00560681578809953,"permuted"
"foods","foods ~ occupations",0.00573186575676482,"permuted"
"foods","foods ~ animals",0.0090758072634761,"permuted"
"foods","foods ~ occupations",0.00179377590485655,"permuted"
"foods","foods ~ animals",0.0919740910594688,"permuted"
"foods","foods ~ occupations",0.009570575745885,"permuted"
"foods","foods ~ animals",0.0317242992086674,"permuted"
"foods","foods ~ occupations",0.0268266833051126,"permuted"
"foods","foods ~ animals",0.000275696566834045,"permuted"
"foods","foods ~ occupations",0.0487370374788128,"permuted"
"foods","foods ~ animals",0.0437053456875373,"permuted"
"foods","foods ~ occupations",0.0832488726031227,"permuted"
"foods","foods ~ animals",0.0638000720059375,"permuted"
"foods","foods ~ occupations",0.021230284562555,"permuted"
"foods","foods ~ animals",0.215389025556524,"permuted"
"foods","foods ~ occupations",0.011286822035513,"permuted"
"foods","foods ~ animals",0.0851183432333062,"permuted"
"foods","foods ~ occupations",0.0395436750309731,"permuted"
"foods","foods ~ animals",0.0266793541906575,"permuted"
"foods","foods ~ occupations",0.0242423311196974,"permuted"
"foods","foods ~ animals",0.000856738312601011,"permuted"
"foods","foods ~ occupations",0.0472813779794371,"permuted"
"foods","foods ~ animals",0.0317564068887894,"permuted"
