"ID","subject","prev_word","current_word","response_number","response","rt"
733464690,"50020","snake","lion",2,1,"2408"
733464690,"50020","lion","ox",3,1,"866"
733464690,"50020","ox","monkey",4,1,"962"
733464690,"50020","monkey","fish",5,1,"1516"
733464690,"50020","fish","shrimp",6,0,"1044"
733464690,"50020","shrimp","octopus",7,0,"719"
733464690,"50020","octopus","shark",8,0,"1552"
733464690,"50020","shark","alligator",9,1,"2475"
733464690,"50020","alligator","crocodile",10,0,"1013"
733464690,"50020","crocodile","frog",11,1,"1502"
733464690,"50020","frog","gorilla",12,1,"1023"
733464690,"50020","gorilla","horse",13,1,"1417"
733464690,"50020","horse","cow",14,1,"981"
733464690,"50020","cow","pig",15,1,"934"
733464690,"50020","pig","chicken",16,1,"658"
733464690,"50020","chicken","rabbit",17,1,"914"
733464690,"50020","rabbit","squirrel",18,1,"722"
733464690,"50020","squirrel","bear",19,1,"598"
733464690,"50020","bear","cheetah",20,1,"691"
733464690,"50020","cheetah","giraffe",21,1,"2136"
733464690,"50020","giraffe","elephant",22,1,"1070"
733464690,"50020","elephant","dolphin",23,1,"850"
733464690,"50020","dolphin","lizard",24,1,"2331"
733464690,"50020","lizard","jellyfish",25,1,"994"
733464690,"50020","jellyfish","zebra",26,1,"2851"
733464690,"50020","zebra","gazelle",27,1,"880"
733464690,"50020","gazelle","deer",28,0,"2304"
733464690,"50020","deer","fox",29,1,"979"
733464690,"50020","fox","coyote",30,1,"998"
733464690,"50020","coyote","wolf",31,1,"1263"
733464690,"50020","wolf","elephant",32,1,"796"
733464690,"50020","elephant","whale",33,1,"2347"
733464690,"50020","whale","porcupine",34,1,"796"
733464690,"50020","porcupine","peacock",35,1,"1098"
733464690,"50020","peacock","chicken",36,0,"2008"
733464690,"50020","chicken","turkey",37,0,"1526"
733464690,"50020","turkey","owl",38,0,"976"
733464690,"50020","owl","eagle",39,0,"644"
733464690,"50020","eagle","eel",40,1,"980"
733464690,"50020","eel","platypus",41,1,"803"
733464690,"50020","platypus","donkey",42,1,"1113"
733464690,"50020","donkey","mouse",43,1,"1006"
733464690,"50020","mouse","dog",44,1,"838"
733464690,"50020","dog","cat",45,1,"2873"
733464690,"50020","cat","ferret",46,1,"1459"
733464690,"50020","ferret","guinea pig",47,0,"1410"
733464690,"50020","guinea pig","hamster",48,0,"558"
733464690,"391","dog","cat",2,1,"1084"
733464690,"391","cat","bird",3,1,"938"
733464690,"391","bird","lion",4,1,"1304"
733464690,"391","lion","tiger",5,0,"1295"
733464690,"391","tiger","monkey",6,1,"1010"
733464690,"391","monkey","ape",7,0,"990"
733464690,"391","ape","wolf",8,1,"760"
733464690,"391","wolf","deer",9,1,"1121"
733464690,"391","deer","squirrel",10,1,"889"
733464690,"391","squirrel","chipmunk",11,0,"921"
733464690,"391","chipmunk","bear",12,1,"1433"
733464690,"391","bear","zebra",13,1,"904"
733464690,"391","zebra","giraffe",14,1,"810"
733464690,"391","giraffe","alligator",15,1,"862"
733464690,"391","alligator","crocodile",16,0,"935"
733464690,"391","crocodile","cheetah",17,1,"854"
733464690,"391","cheetah","jaguar",18,0,"1041"
733464690,"391","jaguar","cougar",19,0,"676"
733464690,"391","cougar","cayote",20,0,"2138"
733464690,"391","cayote","snake",21,1,"1335"
733464690,"391","snake","lizard",22,1,"1625"
733464690,"391","lizard","hippopotamus",23,1,"900"
733464690,"391","hippopotamus","rhinoceros",24,1,"1166"
733464690,"484","dog","cat",2,1,"1830"
733464690,"484","cat","bird",3,1,"844"
733464690,"484","bird","horse",4,1,"1014"
733464690,"484","horse","dolphin",5,1,"742"
733464690,"484","dolphin","shark",6,0,"942"
733464690,"484","shark","gold fish",7,0,"983"
733464690,"484","gold fish","snake",8,1,"1075"
733464690,"484","snake","rabbit",9,1,"1181"
733464690,"484","rabbit","ox",10,1,"754"
733464690,"484","ox","sheep",11,0,"1383"
733464690,"484","sheep","goat",12,0,"1187"
733464690,"484","goat","cow",13,1,"1459"
733464690,"484","cow","llama",14,1,"1393"
733464690,"484","llama","bee",15,1,"1012"
733464690,"484","bee","butterfly",16,0,"1014"
733464690,"484","butterfly","giraffe",17,1,"958"
733464690,"484","giraffe","elephant",18,1,"1637"
733464690,"484","elephant","monkey",19,1,"5981"
733464690,"484","monkey","penguin",20,1,"854"
733464690,"484","penguin","blow fish",21,1,"716"
733464690,"484","blow fish","zebra",22,1,"915"
733464690,"484","zebra","lion",23,1,"980"
733464690,"484","lion","tiger",24,0,"1599"
733464690,"484","tiger","bear",25,1,"2898"
733464690,"484","bear","donkey",26,1,"947"
733464690,"484","donkey","alligator",27,1,"1183"
733464690,"484","alligator","crocodile",28,0,"909"
733464690,"484","crocodile","blue whale",29,1,"2061"
733464690,"484","blue whale","wolf",30,1,"988"
733464690,"484","wolf","coyote",31,0,"1270"
733464690,"484","coyote","armadillo",32,1,"977"
733464690,"484","armadillo","spider",33,1,"965"
733464690,"484","spider","scorpion",34,0,"1302"
98546211,"50019","cat","dog",2,0,"2464"
98546211,"50019","dog","fish",3,1,"1791"
98546211,"50019","fish","rabbit",4,1,"1179"
98546211,"50019","rabbit","chicken",5,1,"1327"
98546211,"50019","chicken","alligator",6,1,"1154"
98546211,"50019","alligator","anteater",7,1,"1032"
98546211,"50019","anteater","antelope",8,1,"2120"
98546211,"50019","antelope","bunny",9,1,"1057"
98546211,"50019","bunny","bear",10,1,"891"
98546211,"50019","bear","camel",11,1,"969"
98546211,"50019","camel","dolphin",12,1,"909"
98546211,"50019","dolphin","dalmatian",13,1,"1440"
98546211,"50019","dalmatian","dragonfly",14,1,"992"
98546211,"50019","dragonfly","elephant",15,1,"1042"
98546211,"50019","elephant","eel",16,1,"871"
98546211,"50019","eel","pig",17,1,"1016"
98546211,"50019","pig","cow",18,0,"1682"
98546211,"50019","cow","goat",19,0,"1002"
98546211,"50019","goat","sheep",20,0,"832"
98546211,"50019","sheep","ostrich",21,1,"1554"
98546211,"50019","ostrich","zebra",22,0,"2734"
98546211,"50019","zebra","giraffe",23,0,"984"
98546211,"50019","giraffe","deer",24,1,"1107"
98546211,"50019","deer","possum",25,1,"1214"
98546211,"50019","possum","skunk",26,0,"1399"
98546211,"50019","skunk","squirrel",27,1,"3081"
98546211,"50019","squirrel","chipmunk",28,0,"1205"
98546211,"50019","chipmunk","woolly mammoth",29,1,"999"
98546211,"50019","woolly mammoth","peacock",30,1,"1030"
98546211,"50019","peacock","snake",31,1,"1021"
98546211,"50019","snake","crocodile",32,0,"4445"
98546211,"50019","crocodile","gorilla",33,1,"868"
98546211,"50019","gorilla","jaguar",34,1,"1232"
98546211,"50019","jaguar","leopard",35,0,"982"
98546211,"50019","leopard","cheetah",36,0,"771"
98546211,"50019","cheetah","lion",37,0,"1645"
98546211,"50019","lion","mountain lion",38,0,"746"
98546211,"50019","mountain lion","panther",39,0,"937"
98546211,"50019","panther","whale",40,1,"1125"
98546211,"50019","whale","shark",41,1,"2278"
98546211,"50019","shark","lizard",42,1,"1399"
98546211,"50019","lizard","iguana",43,0,"1212"
98546211,"50019","iguana","newt",44,1,"2200"
98546211,"50019","newt","salamander",45,0,"1051"
98546211,"50019","salamander","donkey",46,1,"2011"
98546211,"50019","donkey","duck",47,1,"2700"
98546211,"997","dog","cat",2,0,"885"
98546211,"997","cat","bird",3,1,"933"
98546211,"997","bird","lizard",4,1,"1252"
98546211,"997","lizard","elephant",5,1,"960"
98546211,"997","elephant","camel",6,1,"675"
98546211,"997","camel","whale",7,1,"851"
98546211,"997","whale","dolphin",8,0,"4599"
98546211,"997","dolphin","fish",9,1,"902"
98546211,"997","fish","sea otter",10,1,"1116"
98546211,"997","sea otter","fresh water otter",11,0,"931"
98546211,"997","fresh water otter","komodo dragon",12,0,"1167"
98546211,"997","komodo dragon","reptile",13,0,"1555"
98546211,"997","reptile","snail",14,1,"893"
98546211,"997","snail","lion",15,1,"1298"
98546211,"997","lion","tiger",16,0,"1098"
98546211,"997","tiger","zebra",17,0,"2255"
98546211,"997","zebra","prairie dog",18,1,"1255"
98546211,"997","prairie dog","skunk",19,1,"3244"
98546211,"997","skunk","ant eater",20,0,"1845"
98546211,"997","ant eater","turtle",21,1,"846"
98546211,"997","turtle","bat",22,1,"827"
98546211,"997","bat","dingo",23,1,"937"
98546211,"997","dingo","kangaroo",24,1,"95065"
98546211,"997","kangaroo","fox",25,1,"1132"
98546211,"997","fox","gnat",26,1,"1129"
98546211,"997","gnat","rat",27,1,"1119"
98546211,"997","rat","mouse",28,0,"912"
98546211,"783","elephants","cats",2,1,"1034"
98546211,"783","cats","dogs",3,0,"1107"
98546211,"783","dogs","birds",4,1,"839"
98546211,"783","birds","lions",5,1,"970"
98546211,"783","lions","tigers",6,0,"1070"
98546211,"783","tigers","cheetahs",7,0,"1183"
98546211,"783","cheetahs","kangaroo",8,1,"1357"
98546211,"783","kangaroo","peacock",9,1,"6993"
98546211,"783","peacock","monkey",10,1,"891"
98546211,"783","monkey","donkey",11,1,"1127"
98546211,"783","donkey","owl",12,1,"716"
98546211,"783","owl","lizard",13,1,"5287"
98546211,"783","lizard","snake",14,0,"2006"
98546211,"783","snake","rat",15,1,"3506"
98546211,"783","rat","bear",16,1,"1073"
98546211,"783","bear","polar bears",17,0,"1235"
98546211,"783","polar bears","squirrel",18,1,"988"
98546211,"783","squirrel","crocodile",19,1,"914"
98546211,"783","crocodile","fishes",20,1,"1325"
98546211,"783","fishes","whales",21,1,"1443"
98546211,"783","whales","sharks",22,1,"1235"
98546211,"783","sharks","zebra",23,1,"1882"
98546211,"783","zebra","giraffe",24,0,"1278"
98546211,"50014","horse","cow",2,0,"1093"
98546211,"50014","cow","calf",3,0,"1035"
98546211,"50014","calf","heifer",4,0,"1151"
98546211,"50014","heifer","holstein cow",5,0,"763"
98546211,"50014","holstein cow","jersey cow",6,0,"928"
98546211,"50014","jersey cow","lamb",7,1,"1122"
98546211,"50014","lamb","goat",8,0,"1141"
98546211,"50014","goat","koala",9,1,"873"
98546211,"50014","koala","kangaroo",10,0,"1262"
98546211,"50014","kangaroo","wallaby",11,0,"962"
98546211,"50014","wallaby","horse",12,1,"1121"
98546211,"50014","horse","elk",13,0,"1260"
98546211,"50014","elk","deer",14,0,"743"
98546211,"50014","deer","dog",15,1,"1907"
98546211,"50014","dog","rottweiler",16,0,"1073"
98546211,"50014","rottweiler","mutt",17,0,"891"
98546211,"50014","mutt","cat",18,1,"1116"
98546211,"50014","cat","siamese cat",19,0,"1050"
98546211,"50014","siamese cat","tabby cat",20,0,"768"
98546211,"50014","tabby cat","mouse",21,1,"1790"
98546211,"50014","mouse","mole",22,1,"1029"
98546211,"50014","mole","vole",23,0,"1113"
98546211,"50014","vole","groundhog",24,0,"892"
98546211,"50014","groundhog","gerbil",25,0,"994"
98546211,"50014","gerbil","guinea pig",26,0,"863"
98546211,"50014","guinea pig","caterpillar",27,1,"907"
98546211,"50014","caterpillar","butterfly",28,0,"1119"
98546211,"50014","butterfly","fly",29,0,"1016"
98546211,"50014","fly","bee",30,0,"732"
98546211,"50014","bee","yellow jacket",31,0,"886"
98546211,"50014","yellow jacket","wasp",32,0,"763"
98546211,"50014","wasp","dragonfly",33,0,"1160"
98546211,"50014","dragonfly","weevil",34,1,"922"
98546211,"50014","weevil","cockroach",35,0,"3387"
98546211,"50014","cockroach","carpenter ant",36,0,"701"
98546211,"50014","carpenter ant","termite",37,0,"702"
98546211,"50014","termite","snake",38,1,"955"
98546211,"50014","snake","reptile",39,0,"984"
98546211,"50014","reptile","amphibian",40,1,"985"
98546211,"50014","amphibian","frog",41,0,"933"
98546211,"50014","frog","tree frog",42,0,"753"
98546211,"50014","tree frog","komodo dragon",43,1,"1954"
98546211,"50014","komodo dragon","lizard",44,0,"1039"
98546211,"50014","lizard","dinosaur",45,0,"3945"
98546211,"50014","dinosaur","bird",46,0,"1316"
98546211,"50014","bird","crane",47,0,"1214"
98546211,"50014","crane","pelican",48,0,"884"
98546211,"50014","pelican","robin",49,0,"1812"
98546211,"50014","robin","cardinal",50,0,"819"
98546211,"50014","cardinal","raccoon",51,1,"2277"
98546211,"50014","raccoon","possum",52,1,"940"
98546211,"50014","possum","opossum",53,0,"1446"
98546211,"50014","opossum","rabbit",54,0,"911"
98546211,"50014","rabbit","chipmunk",55,0,"1119"
98546211,"50014","chipmunk","squirrel",56,0,"632"
98546211,"50014","squirrel","tiger",57,0,"600"
98546211,"50014","tiger","bear",58,0,"590"
98546211,"50014","bear","lion",59,0,"773"
98546211,"50014","lion","zebra",60,0,"867"
98546211,"50014","zebra","giraffe",61,0,"1357"
98546211,"50014","giraffe","elephant",62,0,"1327"
98546211,"50014","elephant","hyena",63,1,"832"
98546211,"50014","hyena","warthog",64,1,"1412"
98546211,"50014","warthog","pig",65,0,"1136"
98546211,"50014","pig","wild boar",66,0,"777"
98546211,"50014","wild boar","gazelle",67,1,"2138"
98546211,"50014","gazelle","miniature horse",68,0,"1709"
98546211,"50014","miniature horse","pony",69,0,"1108"
98546211,"50014","pony","miniature pig",70,1,"1533"
98546211,"50014","miniature pig","bulldog",71,1,"2613"
98546211,"50014","bulldog","english bulldog",72,0,"966"
98546211,"50014","english bulldog","french bulldog",73,0,"947"
98546211,"487","horse","cat",2,1,"952"
98546211,"487","cat","dog",3,0,"938"
98546211,"487","dog","jaguar",4,1,"2902"
98546211,"487","jaguar","cougar",5,0,"943"
98546211,"487","cougar","mouse",6,1,"881"
98546211,"487","mouse","rat",7,0,"733"
98546211,"487","rat","gerbil",8,0,"1248"
98546211,"487","gerbil","monkey",9,1,"969"
98546211,"487","monkey","ape",10,0,"832"
98546211,"487","ape","gorilla",11,0,"6937"
98546211,"487","gorilla","orangutan",12,0,"871"
98546211,"487","orangutan","parakeet",13,1,"1846"
98546211,"487","parakeet","rabbit",14,1,"2203"
98546211,"487","rabbit","guinea pig",15,0,"1049"
98546211,"487","guinea pig","pig",16,0,"553"
98546211,"487","pig","spider",17,1,"826"
98546211,"487","spider","cow",18,1,"878"
98546211,"487","cow","donkey",19,0,"1251"
98546211,"487","donkey","squirrel",20,1,"859"
98546211,"487","squirrel","chipmunk",21,0,"780"
98546211,"487","chipmunk","owl",22,1,"802"
98546211,"487","owl","deer",23,1,"875"
98546211,"487","deer","moose",24,0,"991"
98546211,"487","moose","elk",25,0,"750"
98546211,"487","elk","frog",26,1,"805"
98546211,"487","frog","toad",27,0,"667"
98546211,"487","toad","emu",28,1,"2241"
98546211,"487","emu","elephant",29,1,"1049"
98546211,"487","elephant","woodpecker",30,1,"1774"
98546211,"487","woodpecker","woodchuck",31,1,"2277"
98546211,"487","woodchuck","quail",32,1,"1036"
98546211,"487","quail","yeti",33,1,"1607"
98546211,"487","yeti","yak",34,1,"1777"
98546211,"50018","dog","cat",2,0,"896"
98546211,"50018","cat","elephant",3,1,"2562"
98546211,"50018","elephant","zebra",4,0,"1446"
98546211,"50018","zebra","giraffe",5,0,"726"
98546211,"50018","giraffe","dolphin",6,1,"833"
98546211,"50018","dolphin","seal",7,0,"1332"
98546211,"50018","seal","pig",8,1,"2268"
98546211,"50018","pig","cow",9,0,"961"
98546211,"50018","cow","alligator",10,1,"1846"
98546211,"50018","alligator","crocodile",11,0,"787"
98546211,"50018","crocodile","donkey",12,1,"722"
98546211,"50018","donkey","bird",13,1,"875"
98546211,"50018","bird","cardinal",14,0,"840"
98546211,"50018","cardinal","whale",15,1,"5236"
98546211,"50018","whale","bluegill",16,1,"1062"
98546211,"50018","bluegill","fish",17,0,"1423"
98546211,"50018","fish","lion",18,1,"892"
98546211,"50018","lion","tiger",19,0,"1530"
98546211,"50018","tiger","water buffalo",20,1,"1227"
98546211,"50018","water buffalo","hippopotamus",21,0,"985"
98546211,"50018","hippopotamus","antelope",22,1,"882"
98546211,"50018","antelope","moose",23,1,"976"
98546211,"50018","moose","deer",24,0,"897"
98546211,"50018","deer","black bear",25,0,"1288"
98546211,"50018","black bear","brown bear",26,0,"919"
98546211,"50018","brown bear","mouse",27,1,"940"
98546211,"50018","mouse","rat",28,0,"736"
98546211,"50018","rat","orangutan",29,1,"980"
98546211,"50018","orangutan","chimpanzee",30,0,"956"
98546211,"50018","chimpanzee","tiger shark",31,1,"1018"
98546211,"50018","tiger shark","great white shark",32,0,"759"
98546211,"50018","great white shark","hammerhead shark",33,0,"1060"
98546211,"50018","hammerhead shark","goblin shark",34,0,"964"
98546211,"50018","goblin shark","penguin",35,1,"865"
98546211,"50018","penguin","iguana",36,1,"971"
98546211,"50018","iguana","bearded dragon",37,0,"858"
137623107,"683","dog","cat",2,0,"9118"
137623107,"683","cat","elephant",3,0,"738"
137623107,"683","elephant","capybara",4,0,"752"
137623107,"683","capybara","aardvark",5,0,"951"
137623107,"683","aardvark","crocodile",6,0,"746"
137623107,"683","crocodile","alligator",7,0,"723"
137623107,"683","alligator","rhinoceros",8,0,"989"
137623107,"683","rhinoceros","platypus",9,0,"2042"
137623107,"683","platypus","duck",10,1,"1660"
137623107,"683","duck","goose",11,0,"1050"
137623107,"683","goose","squirrel",12,1,"1359"
137623107,"683","squirrel","peacock",13,1,"2370"
137623107,"683","peacock","macaw",14,0,"1489"
137623107,"683","macaw","spider monkey",15,1,"3785"
137623107,"683","spider monkey","howler monkey",16,0,"1063"
137623107,"683","howler monkey","gorilla",17,0,"1529"
137623107,"683","gorilla","unicorn",18,0,"920"
137623107,"683","unicorn","horse",19,0,"863"
137623107,"683","horse","cow",20,0,"989"
137623107,"683","cow","chicken",21,1,"1142"
137623107,"683","chicken","salamander",22,1,"3462"
137623107,"683","salamander","whale",23,1,"2621"
137623107,"683","whale","dolphin",24,0,"1070"
137623107,"683","dolphin","komodo dragon",25,1,"1803"
137623107,"683","komodo dragon","robin",26,1,"2833"
137623107,"683","robin","grizzly bear",27,1,"1992"
137623107,"683","grizzly bear","black bear",28,0,"1230"
137623107,"683","black bear","brown bear",29,0,"746"
137623107,"683","brown bear","minx",30,0,"988"
137623107,"683","minx","leopard",31,0,"720"
137623107,"683","leopard","panther",32,0,"657"
137623107,"683","panther","ocelot",33,0,"756"
137623107,"683","ocelot","bobcat",34,0,"898"
137623107,"683","bobcat","giraffe",35,0,"1314"
137623107,"683","giraffe","polar bear",36,0,"890"
137623107,"683","polar bear","penguin",37,0,"1166"
137623107,"683","penguin","seal",38,1,"1373"
137623107,"683","seal","walrus",39,0,"1703"
137623107,"683","walrus","narwhal",40,1,"4164"
137623107,"683","narwhal","jaguar",41,1,"1621"
137623107,"683","jaguar","tapir",42,1,"926"
137623107,"683","tapir","red rumped agouti",43,0,"3064"
137623107,"797","bear","lion",2,0,"1062"
137623107,"797","lion","tiger",3,0,"865"
137623107,"797","tiger","beaver",4,0,"952"
137623107,"797","beaver","frog",5,0,"1582"
137623107,"797","frog","tad pole",6,0,"2010"
137623107,"797","tad pole","butterfly",7,1,"1758"
137623107,"797","butterfly","caterpillar",8,0,"1933"
137623107,"797","caterpillar","rabbit",9,1,"3426"
137623107,"797","rabbit","kangaroo",10,0,"3019"
137623107,"797","kangaroo","cow",11,0,"904"
137623107,"797","cow","horse",12,0,"885"
137623107,"797","horse","chicken",13,1,"1112"
137623107,"797","chicken","pig",14,1,"1372"
137623107,"797","pig","rooster",15,1,"882"
137623107,"797","rooster","duck",16,0,"1402"
137623107,"797","duck","fish",17,1,"1043"
137623107,"797","fish","whale",18,0,"2275"
137623107,"797","whale","polar bear",19,1,"2791"
137623107,"797","polar bear","grizzly bear",20,0,"1127"
137623107,"797","grizzly bear","kodiak bear",21,0,"1138"
137623107,"797","kodiak bear","seal",22,1,"1499"
137623107,"797","seal","dolphin",23,1,"1603"
137623107,"797","dolphin","penguin",24,1,"1175"
137623107,"797","penguin","minnows",25,1,"1570"
137623107,"797","minnows","spiders",26,1,"1526"
137623107,"797","spiders","komodo dragon",27,1,"1044"
137623107,"797","komodo dragon","rattle snake",28,0,"2151"
137623107,"797","rattle snake","snake",29,0,"1102"
137623107,"797","snake","chipmunk",30,1,"1300"
137623107,"797","chipmunk","owl",31,1,"2443"
137623107,"797","owl","bird",32,0,"1110"
137623107,"797","bird","peacock",33,0,"1062"
137623107,"797","peacock","brown bear",34,1,"1729"
137623107,"797","brown bear","eagle",35,1,"1696"
137623107,"797","eagle","monkey",36,1,"2000"
137623107,"797","monkey","ape",37,0,"942"
137623107,"797","ape","rhino",38,0,"1497"
137623107,"797","rhino","elephant",39,0,"922"
137623107,"797","elephant","giraffe",40,0,"1218"
137623107,"797","giraffe","zebra",41,0,"1125"
137623107,"797","zebra","bob cat",42,0,"901"
137623107,"50012","dog","labrador",2,0,"931"
137623107,"50012","labrador","golden retriever",3,0,"774"
137623107,"50012","golden retriever","terrier",4,0,"1157"
137623107,"50012","terrier","boxer",5,0,"702"
137623107,"50012","boxer","pug",6,0,"631"
137623107,"50012","pug","chihuahua",7,0,"672"
137623107,"50012","chihuahua","cat",8,0,"1997"
137623107,"50012","cat","tiger",9,0,"839"
137623107,"50012","tiger","lion",10,0,"728"
137623107,"50012","lion","elephant",11,0,"730"
137623107,"50012","elephant","cheetah",12,0,"754"
137623107,"50012","cheetah","zebra",13,0,"664"
137623107,"50012","zebra","horse",14,0,"856"
137623107,"50012","horse","coyote",15,0,"689"
137623107,"50012","coyote","wolf",16,0,"595"
137623107,"50012","wolf","husky",17,0,"672"
137623107,"50012","husky","german shepherd",18,0,"689"
137623107,"50012","german shepherd","bird",19,1,"1018"
137623107,"50012","bird","parakeet",20,0,"1162"
137623107,"50012","parakeet","parrot",21,0,"607"
137623107,"50012","parrot","seagull",22,0,"765"
137623107,"50012","seagull","chicken",23,0,"3573"
137623107,"50012","chicken","cow",24,1,"16254"
137623107,"50012","cow","pig",25,0,"1587"
137623107,"50012","pig","goat",26,0,"1200"
137623107,"50012","goat","antelope",27,0,"865"
137623107,"50012","antelope","kangaroo",28,0,"1104"
137623107,"50012","kangaroo","corgi",29,0,"922"
137623107,"50012","corgi","koala",30,0,"832"
137623107,"50012","koala","panda",31,0,"1766"
137623107,"50012","panda","black bear",32,0,"1590"
137623107,"50012","black bear","polar bear",33,0,"1205"
137623107,"50012","polar bear","brown bear",34,0,"1092"
137623107,"50012","brown bear","walrus",35,1,"1362"
137623107,"50012","walrus","seal",36,0,"1018"
137623107,"50012","seal","giraffe",37,1,"1598"
137623107,"50012","giraffe","dolphin",38,1,"1405"
137623107,"50012","dolphin","whale",39,0,"1868"
137623107,"50012","whale","alligator",40,1,"10120"
137623107,"50012","alligator","lizard",41,0,"1230"
137623107,"50012","lizard","snake",42,0,"1247"
137623107,"50012","snake","turtle",43,0,"2548"
137623107,"50012","turtle","penguin",44,1,"8196"
137623107,"50012","penguin","crow",45,0,"1025"
137623107,"50012","crow","turkey",46,0,"796"
137623107,"50012","turkey","vole",47,1,"1301"
137623107,"50007","elephant","giraffe",2,0,"1266"
137623107,"50007","giraffe","cat",3,0,"1035"
137623107,"50007","cat","bird",4,1,"1013"
137623107,"50007","bird","dog",5,1,"1063"
137623107,"50007","dog","alligator",6,0,"2553"
137623107,"50007","alligator","turtle",7,0,"786"
137623107,"50007","turtle","zebra",8,1,"1603"
137623107,"50007","zebra","horse",9,0,"1853"
137623107,"50007","horse","fish",10,1,"1343"
137623107,"50007","fish","dolphin",11,1,"1490"
137623107,"50007","dolphin","octopus",12,1,"1207"
137623107,"50007","octopus","shark",13,1,"770"
137623107,"50007","shark","stingray",14,0,"1558"
137623107,"50007","stingray","starfish",15,1,"1566"
137623107,"50007","starfish","clam",16,1,"921"
137623107,"50007","clam","sheep",17,1,"843"
137623107,"50007","sheep","horse",18,0,"1099"
137623107,"50007","horse","chicken",19,1,"1189"
137623107,"50007","chicken","pig",20,1,"1554"
137623107,"50007","pig","cow",21,0,"1022"
137623107,"50007","cow","yak",22,0,"814"
137623107,"50007","yak","lizard",23,1,"842"
137623107,"50007","lizard","guinea pig",24,1,"1172"
137623107,"50007","guinea pig","frog",25,1,"1178"
137623107,"50007","frog","bug",26,1,"910"
137623107,"50007","bug","zebra",27,1,"2364"
137623107,"50007","zebra","snake",28,1,"3482"
137623107,"50007","snake","rat",29,1,"1670"
137623107,"50007","rat","butterfly",30,1,"948"
137623107,"50007","butterfly","bee",31,0,"1418"
137623107,"50007","bee","pufferfish",32,1,"3682"
137623107,"50007","pufferfish","beaver",33,1,"1058"
137623107,"50007","beaver","possum",34,0,"2315"
137623107,"50007","possum","squirrel",35,0,"741"
137623107,"50007","squirrel","raccoon",36,0,"733"
137623107,"50007","raccoon","bunny",37,0,"780"
137623107,"50007","bunny","salamander",38,0,"1668"
137623107,"50007","salamander","spider",39,1,"1005"
137623107,"50007","spider","kangaroo",40,1,"2430"
137623107,"50007","kangaroo","koala bear",41,0,"1028"
137623107,"50007","koala bear","polar bear",42,1,"1981"
137623107,"50007","polar bear","armadillo",43,1,"2022"
137623107,"784","dog","cat",2,0,"1235"
137623107,"784","cat","bunny",3,0,"748"
137623107,"784","bunny","rabbit",4,0,"747"
137623107,"784","rabbit","bird",5,0,"726"
137623107,"784","bird","elephant",6,1,"1107"
137623107,"784","elephant","panda",7,0,"1352"
137623107,"784","panda","polar bear",8,0,"985"
137623107,"784","polar bear","giraffe",9,0,"1037"
137623107,"784","giraffe","racoon",10,0,"938"
137623107,"784","racoon","boar",11,0,"1146"
137623107,"784","boar","chicken",12,1,"882"
137623107,"784","chicken","rooster",13,0,"918"
137623107,"784","rooster","turkey",14,0,"831"
137623107,"784","turkey","mouse",15,1,"938"
137623107,"784","mouse","crab",16,1,"1307"
137623107,"784","crab","lobster",17,0,"862"
137623107,"784","lobster","dolphin",18,1,"1129"
137623107,"784","dolphin","whale",19,0,"1003"
137623107,"784","whale","rhino",20,1,"2046"
137623107,"784","rhino","hippo",21,0,"1405"
137623107,"784","hippo","chimpanzee",22,1,"1152"
137623107,"784","chimpanzee","gorilla",23,0,"1390"
137623107,"784","gorilla","ant",24,1,"1150"
137623107,"784","ant","bee",25,0,"1017"
137623107,"784","bee","fly",26,0,"672"
137623107,"784","fly","grizzly bear",27,1,"1311"
137623107,"784","grizzly bear","fish",28,1,"3132"
137623107,"784","fish","ferret",29,1,"1525"
137623107,"784","ferret","gopher",30,0,"868"
137623107,"784","gopher","groundhog",31,0,"729"
137623107,"784","groundhog","frog",32,1,"1205"
137623107,"784","frog","toad",33,0,"2022"
137623107,"784","toad","koala",34,1,"987"
137623107,"784","koala","kangaroo",35,0,"951"
137623107,"784","kangaroo","shark",36,1,"3157"
137623107,"784","shark","barracuda",37,0,"1064"
137623107,"784","barracuda","turtle",38,0,"945"
137623107,"784","turtle","goat",39,1,"1330"
137623107,"50013","deer","lion",2,0,"3907"
137623107,"50013","lion","tiger",3,0,"721"
137623107,"50013","tiger","liger",4,0,"906"
137623107,"50013","liger","crocodile",5,1,"876"
137623107,"50013","crocodile","alligator",6,0,"872"
137623107,"50013","alligator","aardvark",7,0,"822"
137623107,"50013","aardvark","bear",8,0,"995"
137623107,"50013","bear","human",9,0,"1815"
137623107,"50013","human","bird",10,1,"1000"
137623107,"50013","bird","pterodactyl",11,1,"1313"
137623107,"50013","pterodactyl","allosaurus",12,0,"994"
137623107,"50013","allosaurus","tyrannosaurus rex",13,0,"556"
137623107,"50013","tyrannosaurus rex","stegosaurus",14,0,"928"
137623107,"50013","stegosaurus","ant",15,1,"1136"
137623107,"50013","ant","plankton",16,1,"1144"
137623107,"50013","plankton","fish",17,1,"801"
137623107,"50013","fish","dolphin",18,1,"1541"
137623107,"50013","dolphin","orca",19,0,"883"
137623107,"50013","orca","venus flytrap",20,1,"1771"
137623107,"50013","venus flytrap","turtle",21,1,"998"
137623107,"50013","turtle","frog",22,0,"1062"
137623107,"50013","frog","platypus",23,1,"1121"
137623107,"50013","platypus","muskrat",24,0,"1331"
